,PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError,EndError_cleaned,PathOffset_cleaned,PathOffsetNoLag_cleaned
2400,Pete,43,high,80,row_A1,left,far,0.8799258600467426,1.0772060611115537,26.2,2.74,5.02,2.8,1.4282138804355626,1.4100398239669665,3.790985045577242
2402,Pete,45,high,80,row_B3,center,middle,0.4899774817856705,0.5541611118740715,28.6,0.75,3.01,0.23,0.2091717754819511,0.5755705033825231,2.4449716933966426
2403,Pete,46,high,80,row_B1,left,middle,0.8619476946849505,1.0219355940540114,23.3,2.03,4.48,2.21,1.2370031663900938,1.1723430623433106,3.442225012549485
2404,Pete,47,high,80,row_C2,left,close,0.9958007817864588,1.2838290083031607,26.5,2.45,4.7,3.07,1.506929198776512,1.3183184633250011,3.585304866710286
2405,Pete,48,high,80,row_C6,right,close,1.3861183653926687,1.399654225801599,26.9,2.57,3.83,1.39,0.9103778170423982,1.3570835726510322,3.010759371085443
2406,Pete,49,high,80,row_A4,center,far,0.5206367672036678,0.6492289584300079,48.8,1.2,5.11,0.79,0.599498142810273,0.8203738981834285,3.8483353930296693
2407,Pete,50,high,80,row_A5,right,far,1.1694983452019234,1.2907150966551442,41.6,1.77,4.81,1.69,1.0401564545400377,1.072558332284359,3.656325316615266
2408,Pete,51,high,80,row_B6,right,middle,1.7866453219901814,2.0174505315056788,44.8,3.09,5.45,4.77,1.915645697247157,1.5125712443837225,4.063121202825818
2409,Pete,52,high,80,row_A3,center,far,0.4489400415414237,0.6140571543622878,47.6,1.07,5.5,0.64,0.5071367544439487,0.7546686543316117,4.09446563439674
2410,Pete,53,high,80,row_A2,left,far,0.681978569497785,0.7573426733339088,21.3,2.07,4.27,2.56,1.3538982996335291,1.1870051380690438,3.304303087382037
2411,Pete,54,high,80,row_C5,right,close,1.0499457127016856,1.1457459413251478,24.1,1.94,3.5,1.33,0.8826733085387639,1.138705792441983,2.7862009544809023
2412,Pete,55,high,80,row_B5,right,middle,1.3567145794731097,1.5559427527397671,63.3,2.35,7.65,1.55,0.9813066190076514,1.2850758050781375,5.391798731305695
2413,Pete,56,high,80,row_C3,center,close,0.8057326503822975,0.8972610216226248,31.1,1.69,3.94,1.76,1.068554510089963,1.0401564545400377,3.0847504586030308
2414,Pete,57,high,80,row_C4,center,close,0.8981025569181429,0.9844091603805932,45.6,2.0,6.28,2.17,1.222921526239651,1.1612317403390437,4.575983437411485
2415,Pete,58,high,80,row_C1,left,close,1.235375770663404,1.3586412190862134,22.7,2.8,5.39,1.65,1.0236289684174493,1.4282138804355626,4.0254275707362845
2416,Pete,59,high,80,row_B2,left,middle,0.7253152432054947,0.8977474379648646,26.0,2.14,4.37,2.06,1.1833558100765806,1.2122549602304722,3.37014828266125
2417,Pete,60,high,80,row_B4,center,middle,0.8339118786526324,0.9342028478624064,20.7,1.93,3.6,1.86,1.1080187284666732,1.134911305486308,2.854670884256078
2418,Pete,61,high,80,row_A1,left,far,1.2189872673592022,1.7408823571810248,69.3,4.5,12.23,4.93,1.9482821427000463,1.858677786278009,7.9159614228868405
2420,Pete,63,high,80,row_B3,center,middle,0.6448545598120616,0.7640487765423731,40.8,0.75,5.18,0.24,0.2174417042143828,0.5755705033825231,3.892795274650869
2421,Pete,64,high,80,row_B1,left,middle,1.0088198141663405,1.3365816180471028,22.4,2.77,5.1,3.46,1.6127074644759531,1.4191593923164247,3.8419736137381766
2422,Pete,65,high,80,row_C2,left,close,0.9846231958238671,1.1087249337418097,23.0,2.76,5.05,2.7,1.3977774396531384,1.4161268160217988,3.810125492573365
2423,Pete,66,high,80,row_C6,right,close,1.6650448042587531,2.043345046074474,43.4,3.19,6.4,1.62,1.0110853536376685,1.540414354687234,4.648888677172789
2424,Pete,67,high,80,row_A4,center,far,0.6858731399315189,0.864565524774918,54.6,1.38,7.21,0.8,0.605404816140187,0.9058041873472433,5.133566057650209
2425,Pete,68,high,80,row_A5,right,far,1.277395608847751,1.575869092037613,67.2,2.1,7.18,1.95,1.1424886813500068,1.1978892883451464,5.115835022489002
2426,Pete,69,high,80,row_B6,right,middle,1.927688222421111,2.379388373958621,43.4,2.97,5.77,2.87,1.449093352739208,1.4783390970123222,4.262699296151858
2427,Pete,70,high,80,row_A3,center,far,0.3534151868427308,0.5046454010163797,46.6,0.92,5.35,0.44,0.3713728933664817,0.6740718756091502,4.000249331473548
2428,Pete,71,high,80,row_A2,left,far,0.7417703140896177,0.818688641521506,40.6,1.59,6.17,1.28,0.8590913034630465,0.9984118000996411,4.508889306285956
2429,Susan,0,high,120,row_B6,right,middle,1.7140326500851988,2.261656817504885,27.1,3.52,4.81,4.05,1.7578830948167523,1.6282361633785136,3.656325316615266
2430,Susan,1,high,120,row_C5,right,close,1.3052921111951092,2.030073334879208,38.8,3.94,7.9,5.44,2.0472684188356305,1.7320173046989673,5.537054308910096
2431,Susan,2,high,120,row_B5,right,middle,1.179031670060866,1.8277899735312897,35.6,5.31,8.95,4.77,1.915645697247157,2.0227256221189793,6.136416326397991
2432,Susan,3,high,120,row_A3,center,far,0.6410724206216136,0.7739116206249561,14.9,0.93,3.07,0.42,0.35687737952794674,0.6796183009903123,2.4872928137781884
2433,Susan,4,high,120,row_A2,left,far,0.6718093875918779,0.9499024341674108,17.1,1.7,4.01,1.0,0.7177346253629313,1.0442537523679474,3.131621099100126
2434,Susan,5,high,120,row_C1,left,close,1.2869166809599035,2.299468262161326,19.2,3.44,5.99,2.94,1.469635651874559,1.6074894340053825,4.398540447525634
2435,Susan,6,high,120,row_B1,left,middle,1.2953811933647696,2.350254181385777,33.8,2.19,7.22,0.71,0.5511454769833191,1.2299822108335268,5.139472801209813
2436,Susan,7,high,120,row_B4,center,middle,1.151402828185037,1.5040054555099898,35.0,2.12,5.9,1.45,0.9374632912519698,1.2050928441551645,4.343100169877077
2438,Susan,9,high,120,row_C6,right,close,1.470080879216494,1.921812155006381,42.4,2.28,6.22,0.65,0.5135260331292724,1.2612703406527404,4.539418306212986
2439,Susan,10,high,120,row_B2,left,middle,0.7895723288865033,0.8589995961872047,0.0,2.2,2.2,1.11,0.7752720910742905,1.2334976252295826,1.8567440666052708
2440,Susan,11,high,120,row_C3,center,close,0.8943705828599349,1.458005286511046,38.8,2.26,6.51,1.23,0.8350391854218109,1.2543847979536848,4.715459205608879
2441,Susan,12,high,120,row_C2,left,close,1.1012908853066974,1.6820782834696415,33.8,2.82,8.26,3.03,1.4955698485721225,1.4342145314555421,5.744445319990018
2442,Susan,13,high,120,row_A5,right,far,0.9943880745669144,1.3095662743177363,33.8,1.97,5.34,1.17,0.8055275107120075,1.1500199626364438,3.9939485835142725
2443,Susan,14,high,120,row_C4,center,close,1.5140308259792972,1.98113805234701,30.5,4.72,6.0,3.21,1.5459111091283462,1.905279694526718,4.404689427545134
2444,Susan,15,high,120,row_A6,right,far,1.420409651822336,1.9134399106790858,62.8,4.2,7.33,2.51,1.3378501221512762,1.7923492854605394,5.204329028768831
2445,Susan,16,high,120,row_A4,center,far,0.8320407345669579,1.112108411189747,57.2,1.94,9.6,0.94,0.6851389222560478,1.138705792441983,6.499486469831794
2446,Susan,17,high,120,row_B3,center,middle,0.8620515062222097,0.9665003549770776,30.6,2.1,6.41,1.03,0.733703730068409,1.1978892883451464,4.654950716431486
2447,Susan,18,high,120,row_B6,right,middle,1.6370567915420704,2.3012227868776334,34.6,4.18,7.31,3.79,1.695897439733347,1.787805897392818,5.192552990813546
2448,Susan,19,high,120,row_C5,right,close,1.5340414439673118,2.096344882770928,32.4,3.13,6.74,1.84,1.1002263301204773,1.5237812358658864,4.853870974704851
2449,Susan,20,high,120,row_B5,right,middle,1.1828827350615885,1.776600695428499,56.4,5.39,10.91,6.72,2.267659974343801,2.0378821089210852,7.2148249986364235
2450,Susan,21,high,120,row_A3,center,far,0.7198191637864064,0.9149964274565742,31.2,0.86,5.33,0.44,0.3713728933664817,0.6402368261921532,3.9876453505418556
2451,Susan,22,high,120,row_A2,left,far,1.076390476550918,1.3373497133878285,37.6,1.29,6.16,0.54,0.4412398463969702,0.8638446886526285,4.502777128722606
2452,Susan,23,high,120,row_C1,left,close,1.5371274132880344,2.0165035074694706,22.4,2.57,5.08,2.52,1.3410761451115571,1.3570835726510322,3.8292422263346295
2453,Susan,24,high,120,row_B1,left,middle,1.072287295352046,1.5089546493358927,0.0,3.97,3.97,3.93,1.7296402362604058,1.7391226157692152,3.1048580729592303
2454,Susan,25,high,120,row_B4,center,middle,1.447357568005888,1.7774296401338134,40.0,1.64,5.55,0.58,0.4680480799488107,1.0194620275875477,4.125749845469389
2455,Susan,26,high,120,row_A1,left,far,1.1448326796476611,1.836780671655488,45.6,2.06,7.22,1.37,0.9012132295973374,1.1833558100765806,5.139472801209813
2456,Susan,27,high,120,row_C6,right,close,2.2874601661308023,2.5939944253303144,40.0,2.35,5.33,0.7,0.5449589185476622,1.2850758050781375,3.9876453505418556
2457,Susan,28,high,120,row_B2,left,middle,0.8317482107764559,1.1370540553987123,34.4,1.18,5.92,0.59,0.47465463246850526,0.8104967203507574,4.355435777060282
2458,Susan,29,high,120,row_C3,center,close,0.9763595305940542,1.3077420840735756,40.0,1.55,6.41,1.09,0.7650147348771719,0.9813066190076514,4.654950716431486
2459,Susan,30,high,120,row_C2,left,close,1.0447185652578246,1.2496436118067529,0.0,2.67,2.67,2.12,1.2050928441551645,1.388502105539251,2.202064446018967
2460,Susan,31,high,120,row_A5,right,far,0.9609136307766508,1.29192055183799,52.5,3.01,8.63,3.56,1.638485886310339,1.4898520702497642,5.955507253673784
2461,Susan,32,high,120,row_C4,center,close,1.2479347881620495,1.538033662490874,31.8,1.6,5.91,1.13,0.7854423140536015,1.0026509310601806,4.349269089207816
2462,Susan,33,high,120,row_A6,right,far,1.704899534978766,2.2268582926097364,17.9,2.56,3.97,2.07,1.1870051380690438,1.3538982996335291,3.1048580729592303
2463,Susan,34,high,120,row_A4,center,far,0.8159056815303269,1.3194765273714224,30.4,2.49,6.09,1.49,0.9551905199989719,1.3313731837586151,4.459931909561436
2464,Susan,35,high,120,row_B3,center,middle,0.8107640599873509,1.0050197825904124,30.6,1.07,5.48,0.56,0.45472129682976536,0.7546686543316117,4.081935120711074
2465,Susan,36,high,120,row_B6,right,middle,1.72630135395552,2.3075977561913747,17.8,4.3,5.43,3.4,1.5969895987933813,1.8148329891961557,4.050566437959966
2466,Susan,37,high,120,row_C5,right,close,1.6461184299281204,2.2185392700424065,34.2,3.13,6.85,2.25,1.25092775800282,1.5237812358658864,4.919703388844869
2467,Susan,38,high,120,row_B5,right,middle,1.3054427995667786,1.9348120090552543,35.8,4.38,7.87,5.63,2.082348349588188,1.8325467102247828,5.519678022708434
2468,Susan,39,high,120,row_A3,center,far,0.6244843225967631,0.876606536289535,31.2,1.26,5.68,0.98,0.7069683532443505,0.8495279738135442,4.206811053989379
2469,Susan,40,high,120,row_A2,left,far,0.856908311936771,1.0970683302809259,17.9,1.37,3.53,0.68,0.5324869130032717,0.9012132295973374,2.8067815086955403
2470,Susan,41,high,120,row_C1,left,close,1.2463643155986646,1.673267994881135,41.2,2.73,8.4,1.68,1.0360454252768814,1.4069853341875982,5.824550185945076
2471,Susan,42,high,120,row_B1,left,middle,0.9998184661462212,1.5423798784395784,18.3,1.58,4.09,0.16,0.14952689940964214,0.9941579128916178,3.1849875795302918
2472,Susan,43,high,120,row_B4,center,middle,1.223939430508283,1.5403245024759955,49.2,1.72,7.58,0.26,0.23380304557162335,1.0524075385601739,5.350940026758611
2473,Susan,44,high,120,row_A1,left,far,1.478435641063681,1.7411406199892292,18.3,1.61,3.94,0.8,0.605404816140187,1.006875413421462,3.0847504586030308
2474,Susan,45,high,120,row_C6,right,close,1.9093130116230976,2.328270352241422,38.8,1.83,4.92,0.67,0.5262007191059692,1.0963115927823641,3.7270103830113155
2475,Susan,46,high,120,row_B2,left,middle,0.8690925905848507,1.0487584978214264,39.4,1.67,6.51,1.13,0.7854423140536015,1.0319205670646547,4.715459205608879
2476,Susan,47,high,120,row_C3,center,close,1.0496041211442888,1.4074987823080038,20.3,2.08,4.38,3.9,1.7224829030287236,1.1906437833447958,3.3767158631266376
2477,Susan,48,high,120,row_C2,left,close,1.048417285986333,1.1732670803987657,49.0,2.11,7.35,1.62,1.0110853536376685,1.2014962778352856,5.216098000387286
2478,Susan,49,high,120,row_A5,right,far,1.2632000733992703,1.678119460851492,55.8,3.28,8.54,2.46,1.3215948640448927,1.5649664415413977,5.904357331329108
2479,Susan,50,high,120,row_C4,center,close,1.41260192865407,2.3257766913621265,38.6,1.97,6.13,1.12,0.7803679964745025,1.1500199626364438,4.4844277740098155
2480,Susan,51,high,120,row_A6,right,far,1.6739191605169863,2.2784412146820183,36.4,2.34,5.48,0.47,0.39277998737050845,1.2817025920682235,4.081935120711074
2481,Susan,52,high,120,row_A4,center,far,1.824833990035713,2.567607079355418,36.4,2.61,5.95,0.85,0.6345023813903006,1.3697448881013807,4.373922491983933
2482,Susan,53,high,120,row_B3,center,middle,0.9101701183092056,1.3469960186803842,20.4,1.56,3.6,1.47,0.9463592025648704,0.9856054330611785,2.854670884256078
2483,Susan,54,high,120,row_B6,right,middle,1.3801068204940334,1.7348476330822882,40.0,2.51,5.97,1.82,1.0923843858945115,1.3378501221512762,4.386235884746264
2484,Susan,55,high,120,row_C5,right,close,1.4809293759364863,2.04056143836503,36.4,3.49,7.58,3.57,1.641035670622828,1.6204951590347183,5.350940026758611
2486,Susan,57,high,120,row_A3,center,far,0.6261286592928571,0.8489773065916116,47.7,0.89,7.64,0.71,0.5511454769833191,0.6572751956661294,5.385966848901386
2487,Susan,58,high,120,row_A2,left,far,0.8312663142734414,0.9908612147656668,35.2,0.9,5.77,0.5,0.4137974399241062,0.6629005847852576,4.262699296151858
2488,Susan,59,high,120,row_C1,left,close,1.211871316476005,1.462527780586342,40.6,4.59,10.27,4.92,1.946265724684626,1.8779414667508743,6.867947313266417
2489,Susan,60,high,120,row_B1,left,middle,0.9815948027631366,1.1252362253557089,61.8,1.97,10.25,1.23,0.8350391854218109,1.1500199626364438,6.857029254793868
2490,Susan,61,high,120,row_B4,center,middle,1.2093435377745627,1.873176116314289,50.7,2.24,7.94,0.61,0.4877563081969649,1.2474611314209483,5.560199932787789
2491,Susan,62,high,120,row_A1,left,far,5.804169345273942,6.416060117572017,0.0,2.92,2.92,2.94,1.469635651874559,1.4638001595560257,2.3811916771993684
2492,Susan,63,high,120,row_C6,right,close,1.5757665421048923,2.2667231952107985,29.3,2.41,4.01,0.84,0.6287399711229935,1.3051268020414009,3.131621099100126
2493,Susan,64,high,120,row_B2,left,middle,0.9802317969319859,1.2195430984329927,52.5,2.22,9.69,1.68,1.0360454252768814,1.240498892673112,6.549312524159852
2494,Susan,65,high,120,row_C3,center,close,1.1011710559845511,1.4228210371389114,33.8,1.62,6.18,0.83,0.6229493059061575,1.0110853536376685,4.514999353056301
2495,Susan,66,high,120,row_C2,left,close,1.2600223628310447,1.9836205935942888,17.9,1.96,4.49,1.32,0.8779935880855194,1.1462600467961237,3.4487594147273612
2496,Susan,67,high,120,row_A5,right,far,1.2254487148804956,1.5783028936036303,55.8,2.73,7.87,1.49,0.9551905199989719,1.4069853341875982,5.519678022708434
2497,Susan,68,high,120,row_C4,center,close,1.0725867658079546,1.4523874468629294,15.5,1.77,3.81,1.96,1.1462600467961237,1.072558332284359,2.9972614049734587
2498,Susan,69,high,120,row_A6,right,far,1.3838308370397936,1.7910961808674741,40.6,3.43,6.4,1.38,0.9058041873472433,1.6048724811698345,4.648888677172789
2499,Susan,70,high,120,row_A4,center,far,1.0299804430568098,1.1672986042341922,62.4,1.96,9.79,1.26,0.8495279738135442,1.1462600467961237,6.6045519835849325
2500,Susan,71,high,120,row_B3,center,middle,0.5997984568975605,0.7738134339617706,50.0,3.49,7.65,5.04,1.970263039077551,1.6204951590347183,5.391798731305695
2502,Davide,1,high,120,row_C3,center,close,3.056473440997892,0.9475201154598268,35.8,3.88,9.11,5.02,1.9662934572831148,1.717689405143863,6.22632388161993
2503,Davide,2,high,120,row_C6,right,close,1.4939026924909442,1.7343599539845638,0.0,4.69,4.69,2.04,1.1760248395950734,1.899020880798239,3.5788315540286586
2504,Davide,3,high,120,row_A6,right,far,1.1702732758355698,1.79007850876102,20.5,3.34,4.48,4.24,1.8013890757509077,1.5810776346869804,3.442225012549485
2509,Davide,8,high,120,row_B2,left,middle,3.3491733395289587,0.8972701991740442,16.4,4.0,6.53,2.94,1.469635651874559,1.7461894308801895,4.727536664711127
2513,Davide,12,high,120,row_B4,center,middle,1.1792086922101823,1.1794718087502298,16.9,2.1,3.8,1.78,1.076549166739913,1.1978892883451464,2.9905071620491768
2521,Davide,20,high,120,row_C6,right,close,2.7203900830783887,1.12505760697973,85.6,6.04,13.35,3.53,1.630806224346384,2.15506444893397,8.497213180186526
2522,Davide,21,high,120,row_A6,right,far,1.0309457441310812,1.3130614967768242,21.7,3.52,4.52,3.65,1.6612550803522241,1.6282361633785136,3.468344798767417
2526,Davide,25,high,120,row_C5,right,close,1.2962629604243845,1.211022592686146,0.0,4.9,4.9,1.39,0.9103778170423982,1.9422236752819533,3.7141831439074227
2531,Davide,30,high,120,row_B4,center,middle,2.744120971732849,0.9736538669297216,50.0,4.69,9.3,1.25,0.8447177119769855,1.899020880798239,6.332628543131027
2535,Davide,34,high,120,row_C4,center,close,2.854334985732057,1.203417555955967,20.7,2.61,5.03,1.92,1.1311051451578802,1.3697448881013807,3.797367838469776
2538,Davide,37,high,120,row_C3,center,close,2.401659616072,0.7819472199130408,0.0,6.32,6.32,3.71,1.6762152000624453,2.2025643929112992,4.60031833069626
2539,Davide,38,high,120,row_C6,right,close,2.1851545976584443,1.4480827555708091,0.0,5.88,5.88,2.61,1.3697448881013807,2.1271526376148464,4.330755620594499
2540,Davide,39,high,120,row_A6,right,far,1.2631973255776985,1.6128566015094834,0.0,3.83,3.83,5.28,2.016997321565943,1.7056278591989016,3.010759371085443
2545,Davide,44,high,120,row_B2,left,middle,3.642908369712138,0.8340566761152108,17.4,6.27,8.86,2.58,1.360260825666777,2.1942035764195,6.085684633320043
2548,Davide,47,high,120,row_B6,right,middle,3.671061258946651,1.4081142368074973,86.8,4.84,11.44,3.27,1.5622615013796382,1.9300231032814086,7.49856420193264
2549,Davide,48,high,120,row_B4,center,middle,2.523291571075747,1.4464513616801362,18.8,2.23,4.19,1.29,0.8638446886526285,1.2439848619118399,3.25140184300332
2556,Davide,55,high,120,row_C3,center,close,3.4022976189568506,0.9481402958022512,0.0,3.97,3.97,2.42,1.3084377215905607,1.7391226157692152,3.1048580729592303
2558,Davide,57,high,120,row_A6,right,far,1.4569219882320743,1.645943108194388,19.4,4.2,5.16,3.04,1.4984191671182412,1.7923492854605394,3.880105358161431
2560,Davide,59,high,120,row_C2,left,close,5.028041434088657,4.403699333115081,0.0,3.78,3.78,4.82,1.9259311689016334,1.693453410550696,2.976988110753703
2567,Davide,66,high,120,row_B4,center,middle,0.6777053523290405,0.8357054446352823,47.0,1.72,5.22,0.97,0.701548464105739,1.0524075385601739,3.9181443606233124
2571,Davide,70,high,120,row_C4,center,close,2.3569855908347046,0.9202240584545184,50.0,3.04,7.81,1.91,1.1272872353823438,1.4984191671182412,5.48488129180178
2572,Davide,71,high,120,row_B5,right,middle,1.2623515564174446,1.5478021691644837,22.4,3.23,4.48,4.8,1.9218265594279726,1.55138441204824,3.442225012549485
2573,Poppy,0,high,120,row_C3,center,close,1.1276968161125698,1.3442724982236112,40.6,2.36,5.91,0.53,0.4344399268962884,1.2884399678677094,4.349269089207816
2574,Poppy,1,high,120,row_A4,center,far,0.8050667996946799,1.1629893895266274,51.2,2.01,8.66,5.14,1.9899352322395614,1.16494658205619,5.972530632017793
2575,Poppy,2,high,120,row_A1,left,far,0.9757432260956791,1.4411117966009863,0.0,3.56,3.56,2.68,1.3916014412483912,1.638485886310339,2.827328017056382
2576,Poppy,3,high,120,row_C1,left,close,1.5605822479311962,1.9514485726079152,20.3,3.93,6.04,2.33,1.2783202772850988,1.7296402362604058,4.429263429975777
2577,Poppy,4,high,120,row_B1,left,middle,1.3847908431937408,1.5938048955238349,15.6,5.17,7.15,4.45,1.8478528119788251,1.995780665929725,5.098087722770095
2578,Poppy,5,high,120,row_A2,left,far,1.0294539609413071,1.1786203096049035,34.2,1.87,5.98,1.44,0.9329907995805331,1.1118965535303782,4.392389267905951
2579,Poppy,6,high,120,row_B3,center,middle,0.93635340236284,1.1274253575685405,44.7,1.93,7.59,0.95,0.690633991544003,1.134911305486308,5.356782072227705
2580,Poppy,7,high,120,row_C4,center,close,2.2086788837521114,2.6675959800287647,44.7,3.2,8.8,2.38,1.2951413467806505,1.5431656766005775,6.051799197041113
2581,Poppy,8,high,120,row_A6,right,far,1.604954246884232,1.855325774804729,36.6,3.54,5.82,3.41,1.5996225865400127,1.6333711842957688,4.293667994032048
2582,Poppy,9,high,120,row_B4,center,middle,1.3450949681986304,1.946443206760164,30.2,2.31,5.75,1.75,1.0645376106020565,1.2715281339346007,4.250295821279264
2583,Poppy,10,high,120,row_C6,right,close,1.9830979212372832,2.7127687639100486,45.0,4.95,9.45,3.68,1.6687567174574958,1.9523058144695615,6.416207205220332
2584,Poppy,11,high,120,row_B6,right,middle,2.292722085733696,2.8703639449032807,31.6,3.74,5.81,2.11,1.2014962778352856,1.6836310489319861,4.287478807851841
2585,Poppy,12,high,120,row_C5,right,close,1.5086880983951882,1.9528306093427648,64.5,3.57,8.65,1.54,0.9769926058064948,1.641035670622828,5.966857643082132
2586,Poppy,13,high,120,row_A3,center,far,0.953683795102278,1.122782764172343,42.2,2.38,5.98,1.63,1.0152808569866933,1.2951413467806505,4.392389267905951
2587,Poppy,14,high,120,row_A5,right,far,0.9850260709605452,1.3597461176710308,37.6,2.43,5.64,2.11,1.2014962778352856,1.3117399396299367,4.181911495980486
2588,Poppy,15,high,120,row_C2,left,close,1.5701845994645476,2.295465626942,37.6,4.94,9.19,4.49,1.8565198969092434,1.9502955027036517,6.271144085498427
2589,Poppy,16,high,120,row_B5,right,middle,1.4248555876104871,1.7962684626356331,54.6,4.17,9.67,3.52,1.6282361633785136,1.7855282798624583,6.53824916013934
2590,Poppy,17,high,120,row_B2,left,middle,1.2535503847769054,1.433529561312532,63.6,1.76,10.24,0.67,0.5262007191059692,1.068554510089963,6.85156840615011
2591,Poppy,18,high,120,row_C3,center,close,1.3442794626992511,1.6993259382753587,50.1,2.07,8.32,1.4,0.9149342561789697,1.1870051380690438,5.778812789636372
2592,Poppy,19,high,120,row_A4,center,far,0.8752083898330282,1.2184250353995778,28.6,0.95,4.55,0.24,0.2174417042143828,0.690633991544003,3.487903590153809
2593,Poppy,20,high,120,row_A1,left,far,1.4671093113876963,1.8517532375866848,0.0,5.23,5.23,3.84,1.708049129648923,2.007395195600934,3.924475256570675
2595,Poppy,22,high,120,row_B1,left,middle,1.5116230478977717,1.961523605192188,24.0,3.21,5.42,2.85,1.4431627033198824,1.5459111091283462,4.044285395479103
2596,Poppy,23,high,120,row_A2,left,far,1.1593957495542089,1.7647715891793931,43.5,3.47,9.62,2.65,1.3822805648926928,1.615308587170674,6.5105680366583885
2597,Poppy,24,high,120,row_B3,center,middle,0.8515571994864404,1.0332998527275858,40.8,1.37,7.26,0.17,0.15824273334805516,0.9012132295973374,5.1630818408659485
2598,Poppy,25,high,120,row_C4,center,close,1.2924367028409096,1.4874750141697084,45.6,3.42,8.88,1.6,1.0026509310601806,1.602250206314979,6.096968312526321
2599,Poppy,26,high,120,row_A6,right,far,1.53295674100628,1.871988240269744,0.0,2.64,2.64,2.33,1.2783202772850988,1.3791582805334013,2.180367440953987
2600,Poppy,27,high,120,row_B4,center,middle,1.7502218054972285,2.6055776745031767,61.2,2.11,9.62,3.51,1.6256609799284294,1.2014962778352856,6.5105680366583885
2601,Poppy,28,high,120,row_C6,right,close,2.0115357222012995,2.5788262728808498,31.8,4.51,7.69,3.0,1.486983549970351,1.860832147439766,5.415109432493215
2602,Poppy,29,high,120,row_B6,right,middle,2.3947338700064718,3.3549902638378017,49.0,2.35,5.1,0.89,0.6572751956661294,1.2850758050781375,3.8419736137381766
2603,Poppy,30,high,120,row_C5,right,close,1.4685611699036307,1.9115388356175689,47.1,5.19,10.49,3.61,1.6511848499070014,1.9996634272284908,6.987728670238269
2604,Poppy,31,high,120,row_A3,center,far,0.8975168208009405,1.373864061358402,60.0,1.42,9.55,0.14,0.1318904442414559,0.9239961044962497,6.471759651510028
2605,Poppy,32,high,120,row_A5,right,far,1.157421865105842,1.6885482439758577,34.2,1.91,5.25,1.83,1.0963115927823641,1.1272872353823438,3.9371294336139653
2606,Poppy,33,high,120,row_C2,left,close,1.0678090905192996,1.4982438474823954,36.2,3.24,7.28,2.33,1.2783202772850988,1.55411233499692,5.17487563795039
2607,Poppy,34,high,120,row_B5,right,middle,1.7595595689275958,2.0953674738130963,39.4,5.24,8.24,5.02,1.9662934572831148,2.00932115562082,5.732977137664302
2608,Poppy,35,high,120,row_B2,left,middle,1.2071134224020048,1.254078644250041,41.0,3.11,6.64,1.91,1.1272872353823438,1.5181885138887252,4.793820095358876
2609,Poppy,36,high,120,row_C3,center,close,1.2390378397898658,1.4762630692215812,43.6,4.09,8.0,2.94,1.469635651874559,1.767163239645777,5.594869896942176
2610,Poppy,37,high,120,row_A4,center,far,0.9048798073604564,1.21172157234655,58.8,1.2,8.73,0.28,0.24993230105207598,0.8203738981834285,6.012200557206131
2611,Poppy,38,high,120,row_A1,left,far,1.898485596654204,2.369605835071642,16.0,4.47,6.18,6.49,2.2306117971773953,1.8521934846036325,4.514999353056301
2612,Poppy,39,high,120,row_C1,left,close,1.3539766812816632,1.6973093919249924,0.0,3.98,3.98,2.51,1.3378501221512762,1.7414824763640713,3.1115538618360876
2613,Poppy,40,high,120,row_B1,left,middle,7.950437919274575,8.413835396348047,0.0,3.63,3.63,2.05,1.1796957329389302,1.6562297526424152,2.8751390331399205
2614,Poppy,41,high,120,row_A2,left,far,2.227384673863904,2.7858896175419634,15.4,2.51,4.56,2.04,1.1760248395950734,1.3378501221512762,3.4944173089020563
2615,Poppy,42,high,120,row_B3,center,middle,0.6069689620932459,0.7399675437616368,0.0,2.2,2.2,0.82,0.6171300916569122,1.2334976252295826,1.8567440666052708
2616,Poppy,43,high,120,row_C4,center,close,1.198144781993126,1.4129592984876629,15.0,2.35,4.13,1.39,0.9103778170423982,1.2850758050781375,3.2115920802351634
2617,Poppy,44,high,120,row_A6,right,far,1.362571593487378,1.7291717162775069,46.4,2.24,5.21,2.06,1.1833558100765806,1.2474611314209483,3.9118109195909523
2618,Poppy,45,high,120,row_B4,center,middle,0.9364637678050114,1.1848535545946517,15.0,1.79,3.47,1.72,1.0524075385601739,1.0805271020786034,2.76558607045626
2619,Poppy,46,high,120,row_C6,right,close,1.8883588836550005,2.508740599686064,16.0,3.87,5.25,1.68,1.0360454252768814,1.7152860222144395,3.9371294336139653
2620,Poppy,47,high,120,row_B6,right,middle,1.8863457923463536,2.622921728510621,34.8,5.51,7.95,4.99,1.9603167729791338,2.0602996623665604,5.565982290047981
2621,Poppy,48,high,120,row_C5,right,close,1.9323937692943791,2.2964246675096183,47.4,4.04,9.58,2.61,1.3697448881013807,1.7555527238117707,6.488399674614531
2622,Poppy,49,high,120,row_A3,center,far,0.8795710747618566,1.0933665580738523,46.2,2.48,6.12,1.07,0.7546686543316117,1.3281221779115815,4.478307035950965
2623,Poppy,50,high,120,row_A5,right,far,1.4097993431062932,1.9009677257279995,33.4,3.05,6.21,2.65,1.3822805648926928,1.5012621452281527,4.533316745640893
